0
0
0
0
4
37
154
139
379
370
381
683
1009
997
1003
1972
3262
5976
6179
6785
7827
9600
10108
12362
16032
21146
32349
47382
53823
63123
50854
58764
54247
45524
43575
41910
50590
61756
43569
37197
36439
27614
23523
20783
19843
17847
17500
16954
16444
16829
16879
16964
15710
15560
15479
14867
13960
13554
13375
12955
12740
12524
12239
11805
11465
11163
10602
10251
9862
9586
9319
9193
9328
9145
9318
9151
9313
9434
9394
9259
9027
8749
8471
8089
7858
7905
7626
7775
7634
7609
7424
7502
7027
6749
6694
6575
6642
6507
6407
6369
6250
6143
5958
5827
5759
5618
5796
5783
6041
6836
7406
8542
9140
9181
8306
7706
7022
6532
6369
6106
5976
5756
5798
5765
5632
5561
5776
5555
5805
5791
5827
6012
6021
5962
6041
5889
6036
5972
6124
6208
6293
6357
6694
7012
7407
7528
7923
8226
8644
8885
8750
8610
8999
9278
9442
9809
10534
10863
11736
12703
13722
14916
16122
17196
17644
17793
16573
15418
14401
13751
12743
11460
10421
9637
9289
9138
9184
8400
8532
8222
8141
8044
8141
8500
8980
8918
9089
9258
9413
9829
10118
10332
10635
11023
11035
11046
10891
11028
11192
11542
11804
12343
13017
14229
14556
15031
15302
15577
16697
18498
20146
21815
22411
22797
22503
22724
24728
26762
29617
33994
39030
41037
41382
40300
40289
39644
41055
44436
46636
49050
55073
64036
76206
74539
81431
79822
76955
82811
86080
82645
72390
76821
93533
94440
71453
51812
38572
30724
26026
24490
23236
22085
21091
20757
29253
84874
